,RA,DEC,X,Y,F475W_COUNT,F475W_SKY,F475W_RATE,F475W_RATERR,F475W_VEGA,F475W_TRANS,F475W_ERR,F475W_CHI,F475W_SNR,F475W_SHARP,F475W_ROUND,F475W_CROWD,F475W_FLAG,F814W_COUNT,F814W_SKY,F814W_RATE,F814W_RATERR,F814W_VEGA,F814W_TRANS,F814W_ERR,F814W_CHI,F814W_SNR,F814W_SHARP,F814W_ROUND,F814W_CROWD,F814W_FLAG,F275W_COUNT,F275W_SKY,F275W_RATE,F275W_RATERR,F275W_VEGA,F275W_TRANS,F275W_ERR,F275W_CHI,F275W_SNR,F275W_SHARP,F275W_ROUND,F275W_CROWD,F275W_FLAG,F336W_COUNT,F336W_SKY,F336W_RATE,F336W_RATERR,F336W_VEGA,F336W_TRANS,F336W_ERR,F336W_CHI,F336W_SNR,F336W_SHARP,F336W_ROUND,F336W_CROWD,F336W_FLAG,F110W_COUNT,F110W_SKY,F110W_RATE,F110W_RATERR,F110W_VEGA,F110W_TRANS,F110W_ERR,F110W_CHI,F110W_SNR,F110W_SHARP,F110W_ROUND,F110W_CROWD,F110W_FLAG,F160W_COUNT,F160W_SKY,F160W_RATE,F160W_RATERR,F160W_VEGA,F160W_TRANS,F160W_ERR,F160W_CHI,F160W_SNR,F160W_SHARP,F160W_ROUND,F160W_CROWD,F160W_FLAG,index,F275W_ST_FLAG,F275W_GST_FLAG,F336W_ST_FLAG,F336W_GST_FLAG,F475W_ST_FLAG,F475W_GST_FLAG,F814W_ST_FLAG,F814W_GST_FLAG,F110W_ST_FLAG,F110W_GST_FLAG,F160W_ST_FLAG,F160W_GST_FLAG,n_detected,DENSITY
2893,23.435226284936196,30.73011402918,7379.78,13309.72,302458.5,3332.8,3.8899999999999995e-10,3.96e-12,23.525,24.061,0.011000000000000001,1.52,98.3,-0.025,0.04,0.066,0,1040000.0,5156.01,2.65e-09,1.02e-11,21.441999999999997,21.45,0.004,1.09,259.4,-0.013000000000000001,0.028999999999999998,0.048,0,-90.1,21.72,-7.200000000000001e-12,2.7100000000000002e-11,,,9.999,1.23,-0.3,0.713,2.539,0.022000000000000002,0,1196.4,108.55,3.14e-11,1.25e-11,26.259,,0.431,1.39,2.5,-0.166,-0.21,0.03,0,536744.9,10547.63,5.04e-09,2.26e-11,20.745,,0.005,0.59,223.2,0.002,0.061,0.19399999999999998,0,743111.5,12190.85,1.07e-08,4.3799999999999994e-11,19.924,,0.004,0.81,245.2,0.001,-0.008,0.175,0,4795,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3019662064376807
2894,23.446763199953736,30.732671440519514,6426.82,13743.37,412995.5,4169.35,5.3e-10,2.79e-12,23.189,23.706,0.006,1.27,190.2,-0.025,0.017,0.096,0,1300000.0,6099.01,3.3299999999999995e-09,7.67e-12,21.194000000000003,21.201,0.003,0.91,434.0,-0.002,-0.002,0.057,0,-116.7,30.23,-9.1e-12,1.6699999999999998e-11,,,9.999,1.26,-0.5,0.426,1.4169999999999998,0.247,2,2345.7,157.31,6.100000000000001e-11,6.82e-12,25.535999999999998,,0.121,1.14,8.9,0.168,0.094,0.19,0,633704.0,12724.73,5.9499999999999995e-09,2.4199999999999998e-11,20.564,,0.004,0.69,246.0,-0.013999999999999999,-0.019,0.165,0,837282.9,14484.31,1.2099999999999999e-08,4.51e-11,19.794,,0.004,0.6,267.8,-0.002,-0.009000000000000001,0.11699999999999999,0,4801,0,0,1,1,1,1,1,1,1,1,1,1,5,0.2768352914763297
2895,23.430616277730252,30.715541909720635,7519.99,11772.25,228218.2,3822.92,2.9399999999999997e-10,2.0899999999999998e-12,23.83,24.436999999999998,0.008,1.22,140.5,-0.002,-0.02,0.053,0,1130000.0,5704.31,2.8800000000000004e-09,7.47e-12,21.35,21.37,0.003,0.98,386.0,0.005,-0.011000000000000001,0.027999999999999997,0,-800.9,-1.84,-6.6e-11,6.15e-11,,,9.999,1.65,-1.1,0.0,0.0,0.0,0,536.3,93.82,1.4199999999999998e-11,7.570000000000001e-11,27.116,,5.774,5.71,0.2,-7.897,-0.469,0.073,0,625968.2,12177.67,5.870000000000001e-09,3.15e-11,20.578000000000003,,0.006,1.31,186.6,0.016,0.015,0.121,0,917817.4,13664.02,1.32e-08,4.64e-11,19.695,,0.004,0.7,285.3,0.008,0.028999999999999998,0.086,0,4804,0,0,0,0,1,1,1,1,1,1,1,1,4,0.31169597413773825
2896,23.44014385996774,30.725246546077756,6867.74,12894.76,168134.9,4157.81,2.1499999999999998e-10,3.32e-12,24.166999999999998,24.78,0.017,1.51,65.0,-0.027999999999999997,0.27699999999999997,0.06,0,865633.8,6013.02,2.21e-09,9.449999999999999e-12,21.641,21.662,0.005,1.25,233.4,-0.006,0.054000000000000006,0.03,1,-514.5,55.21,-4.2e-11,3.06e-11,,,9.999,1.21,-1.4,0.0,0.0,0.0,0,0.0,0.0,0.0,9999.0,,,9.999,0.0,0.0,0.0,0.0,0.0,0,539230.4,12039.55,5.06e-09,2.26e-11,20.74,,0.005,1.01,224.2,-0.018000000000000002,0.10400000000000001,0.139,0,812217.0,13995.22,1.1699999999999999e-08,4.57e-11,19.827,,0.004,0.79,256.3,-0.008,-0.016,0.154,0,4812,0,0,0,0,1,1,1,1,1,1,1,1,4,0.320270560785654
2897,23.43586656749473,30.714877832058946,7053.76,11785.55,150028.7,3979.17,1.93e-10,1.95e-12,24.289,24.932,0.011000000000000001,1.13,98.9,-0.04,0.057,0.078,0,971107.3,6594.43,2.48e-09,9.57e-12,21.514,21.543000000000003,0.004,0.94,258.9,-0.004,0.016,0.069,2,290.8,39.51,2.36e-11,3.61e-11,26.57,,1.6640000000000001,1.42,0.7,0.644,0.10300000000000001,0.004,2,-142.4,94.56,-3.8e-12,1.16e-11,,,9.999,1.49,-0.3,-0.9390000000000001,1.121,0.063,0,613598.7,15882.03,5.760000000000001e-09,2.8500000000000002e-11,20.599,,0.005,1.14,202.0,0.02,0.004,0.19399999999999998,0,963175.6,18327.62,1.3899999999999999e-08,4.94e-11,19.642,,0.004,0.68,281.5,0.012,-0.011000000000000001,0.158,0,4816,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3412746865777528
2898,23.438952314343833,30.711020242167656,6718.15,11444.3,249724.1,4788.48,3.2000000000000003e-10,3.35e-12,23.736,24.320999999999998,0.011000000000000001,1.63,95.8,0.009000000000000001,0.094,0.034,2,1080000.0,7097.78,2.7699999999999997e-09,9.960000000000002e-12,21.395,21.410999999999998,0.004,1.06,277.7,-0.002,0.017,0.027999999999999997,0,-556.2,45.54,-4.5e-11,3.9e-11,,,9.999,1.55,-1.2,0.0,0.0,0.0,0,-652.3,132.01,-1.7e-11,1.18e-11,,,9.999,1.58,-1.5,0.0,0.0,0.0,0,613453.5,14997.89,5.760000000000001e-09,4.0700000000000006e-11,20.6,,0.008,1.67,141.5,-0.027000000000000003,-0.019,0.16899999999999998,0,884175.5,16229.18,1.28e-08,4.7400000000000006e-11,19.735,,0.004,0.73,269.4,-0.012,0.02,0.177,0,4818,0,0,0,0,1,1,1,1,1,1,1,1,4,0.36697345154063066
2899,23.44309828689196,30.711079583617103,6360.34,11513.6,9731.4,4643.33,1.25e-11,1.86e-12,27.261,27.906999999999996,0.162,1.33,6.7,0.231,0.9570000000000001,0.861,2,352547.8,6932.56,8.98e-10,6.940000000000001e-12,22.616999999999997,22.721,0.008,0.95,129.3,-0.024,0.042,0.13,2,-525.4,33.81,-4.3e-11,2.2799999999999998e-11,,,9.999,1.15,-1.9,0.0,0.0,0.0,2,-339.2,138.73,-8.900000000000001e-12,8.18e-12,,,9.999,1.25,-1.1,0.0,0.0,0.0,0,388019.4,15326.73,3.64e-09,4.4e-11,21.096999999999998,,0.013000000000000001,2.11,82.7,-0.034,0.035,0.336,0,882178.4,16500.34,1.27e-08,5.04e-11,19.738,,0.004,0.84,252.8,-0.004,0.011000000000000001,0.308,0,4820,0,0,0,0,1,1,1,1,1,1,1,1,4,0.36212028619908126
2900,23.441871936327377,30.71786379983983,6587.02,12177.88,138734.2,4097.76,1.78e-10,3.59e-12,24.375,25.013,0.022000000000000002,1.79,49.5,-0.084,0.26899999999999996,0.039,2,852919.1,6238.59,2.17e-09,1.2900000000000002e-11,21.658,21.685,0.006,1.47,168.8,-0.043,0.07400000000000001,0.018000000000000002,0,-246.9,32.86,-2.0000000000000002e-11,3.7600000000000005e-11,,,9.999,1.79,-0.5,0.0,0.0,0.0,0,-217.2,134.54,-5.6999999999999995e-12,1.07e-11,,,9.999,1.33,-0.5,2.069,2.702,0.026000000000000002,0,531251.2,13312.83,4.98e-09,4.72e-11,20.756,,0.01,2.14,105.7,-0.045,0.018000000000000002,0.099,0,785786.9,14682.52,1.1299999999999999e-08,4.66e-11,19.863,,0.004,0.91,243.2,-0.006999999999999999,0.0,0.125,0,4827,0,0,0,0,1,1,1,1,1,1,1,1,4,0.334207107388238
2901,23.443132208105002,30.73173396754681,6724.38,13593.53,190171.5,3798.92,2.4400000000000004e-10,4.6900000000000004e-12,24.03,24.649,0.021,2.51,52.1,-0.073,0.005,0.127,1,1020000.0,5522.68,2.6e-09,1.99e-11,21.463,21.486,0.008,2.13,130.4,-0.057999999999999996,-0.021,0.05,0,347.6,21.3,2.81e-11,1.6e-11,26.375999999999998,,0.617,1.33,1.8,-0.374,0.44299999999999995,0.017,0,2248.6,129.56,5.85e-11,1.1399999999999999e-11,25.581999999999997,,0.212,2.27,5.1,-0.28800000000000003,0.501,0.018000000000000002,0,725004.4,12497.85,6.8000000000000005e-09,2.5500000000000002e-11,20.418,,0.004,0.87,266.4,0.006999999999999999,0.004,0.153,0,1120000.0,13919.57,1.62e-08,6.809999999999999e-11,19.477999999999998,,0.005,1.25,237.5,0.003,0.011000000000000001,0.122,0,4829,0,0,1,1,1,1,1,1,1,1,1,1,5,0.2899913876465122
2902,23.437216014871375,30.727558762480502,7162.2,13082.84,121697.9,4720.1,1.56e-10,2.5299999999999995e-12,24.514,25.166999999999998,0.018000000000000002,1.46,61.9,0.019,0.047,0.21899999999999997,2,857628.2,6347.61,2.1899999999999997e-09,1.0300000000000001e-11,21.649,21.680999999999997,0.005,1.15,212.8,-0.001,0.109,0.065,2,237.8,42.65,1.93e-11,3.17e-11,26.785,,1.7819999999999998,1.37,0.6,1.88,4.416,0.424,0,220.9,127.82,5.780000000000001e-12,1.4199999999999998e-11,28.095,,2.658,1.7,0.4,-0.327,0.373,0.474,0,576907.2,11471.83,5.41e-09,2.96e-11,20.666,,0.006,1.26,182.6,0.005,-0.034,0.2,0,862832.6,13475.63,1.25e-08,4.99e-11,19.762,,0.004,1.03,249.6,-0.006,0.02,0.205,0,4837,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3120589322170248
2903,23.438448162463814,30.72075391425289,6934.69,12416.56,78927.7,4313.14,1.01e-10,2.4900000000000005e-12,24.987,25.66,0.027000000000000003,1.36,40.6,0.0,0.151,0.369,2,713342.9,6256.0,1.82e-09,9.46e-12,21.851999999999997,21.894000000000002,0.006,0.99,192.0,-0.001,0.013999999999999999,0.177,2,1138.6,32.59,9.299999999999999e-11,3.0999999999999996e-11,25.079,,0.361,1.26,3.0,0.287,0.062,0.024,0,-28.7,98.59,-7.4e-13,1.1e-11,,,9.999,1.58,-0.1,1.939,-0.36700000000000005,0.10099999999999999,0,493797.8,13048.46,4.63e-09,3.14e-11,20.835,,0.006999999999999999,1.36,147.5,-0.011000000000000001,-0.053,0.322,0,864824.4,15090.12,1.25e-08,4.779999999999999e-11,19.759,,0.004,0.59,261.1,-0.005,-0.031,0.228,0,4839,0,0,0,0,1,1,1,1,1,1,1,1,4,0.31940587568092393
2904,23.449947061730075,30.71973941672158,5921.45,12490.07,96363.7,3681.49,1.23e-10,2.4700000000000006e-12,24.771,25.435,0.022000000000000002,1.35,49.9,-0.07200000000000001,0.10300000000000001,0.122,0,772661.4,5687.5,1.9699999999999996e-09,9.08e-12,21.765,21.802,0.005,1.06,216.8,-0.024,0.038,0.059000000000000004,0,-131.6,17.42,-1.1e-11,2.15e-11,,,9.999,1.48,-0.5,2.136,4.928,0.015,0,432.7,114.75,1.1399999999999999e-11,7.53e-12,27.355999999999998,,0.7170000000000001,1.29,1.5,-0.10400000000000001,-0.706,0.086,0,526448.2,12962.45,4.94e-09,3.4100000000000004e-11,20.766,,0.008,1.52,144.6,-0.034,0.012,0.16899999999999998,0,896540.2,14737.96,1.29e-08,4.9e-11,19.72,,0.004,0.67,264.0,0.004,-0.004,0.163,2,4842,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3124079178050414
2905,23.447270566338418,30.725183251256578,6249.84,12997.24,176599.0,3737.48,2.26e-10,2.72e-12,24.113000000000003,24.73,0.013000000000000001,1.26,83.1,-0.018000000000000002,0.019,0.091,0,929277.2,5670.2,2.37e-09,1.0100000000000001e-11,21.565,21.587,0.005,1.02,235.0,-0.006999999999999999,0.012,0.07400000000000001,0,329.2,27.48,2.7e-11,1.87e-11,26.423000000000002,,0.753,1.16,1.4,0.667,0.075,0.039,0,494.7,110.08,1.2999999999999999e-11,7.27e-12,27.214000000000002,,0.606,1.2,1.8,0.578,0.4,0.109,2,559978.2,12344.01,5.25e-09,2.36e-11,20.699,,0.005,0.98,222.9,-0.009000000000000001,0.002,0.243,0,836847.9,14278.32,1.2099999999999999e-08,4.7e-11,19.795,,0.004,0.49,257.2,0.005,-0.004,0.247,0,4843,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3093948909466129
2906,23.440611022020192,30.732918867048376,6963.61,13674.32,225573.2,3416.02,2.89e-10,3.2e-12,23.846,24.445,0.012,1.28,90.3,-0.002,0.038,0.156,2,1060000.0,5437.4,2.7e-09,1.17e-11,21.423000000000002,21.441,0.005,1.22,230.5,-0.018000000000000002,0.008,0.081,0,1011.9,19.31,8.17e-11,1.73e-11,25.219,,0.23,1.3,4.7,-0.017,-0.008,0.09,2,2946.9,92.82,7.67e-11,9.64e-12,25.288,,0.13699999999999998,1.7,8.0,-0.145,0.20199999999999999,0.125,0,637480.2,11724.84,5.98e-09,2.46e-11,20.558000000000003,,0.004,0.96,242.9,-0.009000000000000001,0.043,0.205,0,1040000.0,13509.08,1.5e-08,5.51e-11,19.559,,0.004,1.11,272.7,0.002,0.017,0.138,0,4847,1,1,1,1,1,1,1,1,1,1,1,1,6,0.29082924819170375
2907,23.43779105734342,30.718696691001565,6955.02,12199.41,218573.3,4569.77,2.8e-10,3.6099999999999998e-12,23.881,24.476,0.013999999999999999,1.48,77.6,-0.106,0.165,0.151,0,1000000.0,6584.65,2.5600000000000003e-09,1.46e-11,21.48,21.498,0.006,1.39,175.2,-0.081,0.051,0.368,0,267.3,33.63,2.17e-11,4.4799999999999997e-11,26.658,,2.241,1.64,0.5,-0.425,-0.205,0.201,2,210.2,115.51,5.480000000000001e-12,9.169999999999999e-12,28.153000000000002,,1.8159999999999998,1.17,0.6,0.321,0.512,0.018000000000000002,0,654947.0,12946.47,6.15e-09,1.46e-10,20.529,,0.026000000000000002,4.5,42.2,-0.09300000000000001,-0.128,0.7959999999999999,0,1010000.0,15179.64,1.46e-08,1.3899999999999999e-10,19.592,,0.01,2.13,104.8,-0.064,-0.027000000000000003,0.7829999999999999,0,4853,0,0,0,0,1,1,1,1,1,1,1,1,4,0.32409664766846796
2908,23.441021207066527,30.73221112075288,6915.54,13609.33,243396.3,3757.86,3.12e-10,4.150000000000001e-12,23.764,24.346,0.013999999999999999,1.54,75.3,-0.08900000000000001,0.055999999999999994,0.038,2,1040000.0,5799.26,2.6600000000000003e-09,9.83e-12,21.439,21.454,0.004,1.01,270.4,-0.023,0.006999999999999999,0.086,2,-257.6,20.19,-2.1e-11,1.49e-11,,,9.999,1.28,-1.4,0.64,9.999,0.004,2,537.0,121.36,1.4e-11,5.21e-12,27.139,,0.406,1.14,2.7,-0.149,0.282,0.02,2,585870.4,12010.62,5.5000000000000004e-09,8.590000000000001e-11,20.65,,0.017,3.3,64.0,-0.006999999999999999,-0.063,0.436,0,864409.1,13750.04,1.25e-08,1.06e-10,19.76,,0.009000000000000001,2.0,117.8,0.015,-0.059000000000000004,0.528,0,4856,0,0,0,0,1,1,1,1,1,1,1,1,4,0.2930535815584167
2909,23.438936563097332,30.710183513987307,6704.65,11359.82,209291.8,4704.09,2.69e-10,4.1900000000000005e-12,23.926,24.522,0.017,1.77,64.2,-0.073,-0.079,0.057,2,967239.2,6862.36,2.47e-09,1.1e-11,21.52,21.537,0.005,1.14,224.8,-0.016,-0.013999999999999999,0.075,0,10.6,37.25,8.550000000000001e-13,3.3700000000000004e-11,30.17,,9.999,1.58,0.0,6.059,9.999,0.12,0,646.8,121.62,1.7e-11,8.570000000000001e-12,26.926,,0.5479999999999999,1.11,2.0,-0.7190000000000001,0.042,0.022000000000000002,0,530012.6,14357.43,4.970000000000001e-09,9.88e-11,20.758000000000003,,0.022000000000000002,4.13,50.3,-0.087,0.052000000000000005,0.306,0,796123.9,15957.45,1.1499999999999999e-08,7.33e-11,19.849,,0.006999999999999999,1.53,156.7,-0.035,0.11900000000000001,0.36200000000000004,0,4869,0,0,0,0,1,1,1,1,1,1,1,1,4,0.37043358735405946
2910,23.432088281410785,30.714315315492897,7370.8,11671.23,872973.6,4457.49,1.1199999999999999e-09,7.66e-12,22.375,22.541,0.006999999999999999,2.29,146.5,-0.021,0.026000000000000002,0.005,2,1090000.0,6605.21,2.7899999999999997e-09,2.4100000000000003e-11,21.386,21.375999999999998,0.009000000000000001,3.11,115.6,-0.06,0.078,0.013999999999999999,0,28672.1,43.27,2.35e-09,2.02e-10,21.572,,0.09300000000000001,3.18,11.6,-0.027999999999999997,0.040999999999999995,0.0,0,80850.8,102.39,2.12e-09,9.44e-11,21.683000000000003,,0.048,2.93,22.5,-0.031,-0.005,0.0,0,520819.7,13651.04,4.89e-09,1.12e-10,20.776999999999997,,0.025,5.16,43.7,-0.146,0.11,0.094,0,765825.9,15403.0,1.1100000000000002e-08,1.52e-10,19.891,,0.015,3.48,72.6,-0.051,-0.018000000000000002,0.136,0,4870,1,1,1,1,1,1,1,1,1,1,1,1,6,0.32789182008537515
2911,23.438695175796653,30.71112510307236,6742.27,11450.93,102875.2,4525.41,1.32e-10,1.9e-12,24.698,25.366,0.016,1.16,69.5,0.0,0.077,0.07200000000000001,2,871589.9,6649.73,2.22e-09,8.849999999999999e-12,21.631999999999998,21.671,0.004,1.0,251.3,-0.017,0.071,0.069,2,195.9,47.5,1.61e-11,2.95e-11,26.982,,1.9869999999999999,1.3,0.5,1.6680000000000001,-5.51,0.015,0,44.6,125.13,1.19e-12,9.23e-12,29.81,,8.42,1.27,0.1,0.7,-0.584,0.079,0,590186.9,14955.92,5.5399999999999995e-09,4.9700000000000007e-11,20.642,,0.01,2.03,111.4,-0.015,0.063,0.244,0,942759.1,16426.13,1.3600000000000001e-08,7.62e-11,19.666,,0.006,1.51,178.5,-0.027000000000000003,-0.019,0.298,0,4872,0,0,0,0,1,1,1,1,1,1,1,1,4,0.36644501792947926
2912,23.443013337138165,30.714700661949472,6432.03,11876.86,209364.5,4309.2,2.68e-10,3.11e-12,23.929000000000002,24.535,0.013000000000000001,1.33,86.2,-0.001,0.006,0.026000000000000002,0,1030000.0,6440.77,2.6300000000000002e-09,9.9e-12,21.451,21.47,0.004,0.97,265.6,-0.003,0.011000000000000001,0.027000000000000003,2,-121.0,17.93,-9.8e-12,1.8600000000000002e-11,,,9.999,1.17,-0.5,-0.6709999999999999,0.951,0.7070000000000001,2,835.5,126.59,2.2e-11,7.81e-12,26.645,,0.386,1.32,2.8,-0.38299999999999995,-0.315,0.071,0,659577.1,13981.94,6.19e-09,3.3e-11,20.521,,0.006,0.86,187.4,0.001,0.08900000000000001,0.195,2,956375.2,15468.64,1.38e-08,5.520000000000001e-11,19.65,,0.004,0.72,250.2,0.018000000000000002,0.024,0.193,2,4883,0,0,0,0,1,1,1,1,1,1,1,1,4,0.34312068181798255
2913,23.433633780202477,30.713480322446262,7222.2,11610.76,86588.6,4586.17,1.11e-10,1.95e-12,24.883000000000003,25.559,0.019,1.34,57.1,0.043,0.168,0.034,0,827026.0,7612.3,2.1100000000000004e-09,7.67e-12,21.689,21.733,0.004,1.04,275.2,0.01,0.022000000000000002,0.017,2,-519.1,24.31,-4.2e-11,2.7300000000000002e-11,,,9.999,1.38,-1.6,0.0,0.0,0.0,0,-396.4,111.29,-1.0000000000000001e-11,8.939999999999999e-12,,,9.999,1.15,-1.2,0.0,0.0,0.0,0,599404.3,17661.14,5.620000000000001e-09,2.3899999999999996e-11,20.625,,0.005,0.81,234.9,0.02,0.019,0.09300000000000001,0,955007.2,21070.94,1.38e-08,4.86e-11,19.651,,0.004,0.55,283.6,-0.0,0.033,0.094,0,4887,0,0,0,0,1,1,1,1,1,1,1,1,4,0.34096506520747966
2914,23.44676845321761,30.72259614408092,6247.32,12729.11,183666.7,3804.06,2.35e-10,3.04e-12,24.07,24.679000000000002,0.013999999999999999,1.33,77.6,-0.040999999999999995,0.046,0.099,0,917318.9,5737.31,2.3399999999999998e-09,9.259999999999999e-12,21.579,21.599,0.004,0.91,252.1,-0.012,0.008,0.068,0,-315.9,35.59,-2.5999999999999997e-11,2.33e-11,,,9.999,1.53,-1.1,0.0,0.0,0.0,0,381.9,111.21,1.0000000000000001e-11,8.210000000000002e-12,27.496,,0.888,1.38,1.2,-0.494,1.095,0.154,2,525619.4,12426.2,4.93e-09,2.26e-11,20.768,,0.005,0.78,218.7,-0.001,0.023,0.18600000000000003,0,799663.8,14080.33,1.1499999999999999e-08,4.47e-11,19.844,,0.004,0.51,258.5,-0.0,0.009000000000000001,0.15,0,4888,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3168719610866201
2915,23.434684737872214,30.710847803440974,7084.48,11361.77,218994.1,4928.11,2.81e-10,2.63e-12,23.875999999999998,24.478,0.01,1.23,107.1,0.013999999999999999,0.125,0.212,2,1050000.0,7641.55,2.67e-09,9.630000000000002e-12,21.432,21.451,0.004,1.13,277.8,-0.008,0.02,0.161,0,-513.8,61.6,-4.2e-11,3.53e-11,,,9.999,1.64,-1.2,0.0,0.0,0.0,0,6.3,137.06,1.52e-13,8.93e-12,32.049,,9.999,1.12,0.0,1.956,0.597,0.866,0,615569.8,17538.28,5.7799999999999995e-09,3.92e-11,20.596,,0.006999999999999999,1.49,147.2,-0.006999999999999999,-0.031,0.365,0,863235.1,19825.13,1.25e-08,5.0799999999999995e-11,19.761,,0.004,0.66,245.5,0.0,-0.013000000000000001,0.37200000000000005,0,4902,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3575303992397536
2916,23.43855482971155,30.718199326680317,6880.08,12161.0,198304.8,4483.33,2.54e-10,4.32e-12,23.987,24.581999999999997,0.018000000000000002,1.88,58.8,-0.10099999999999999,0.047,0.066,0,909719.6,6656.55,2.32e-09,1.2699999999999999e-11,21.588,21.605999999999998,0.006,1.4,183.0,-0.021,0.003,0.092,0,-144.4,27.95,-1.1999999999999999e-11,2.14e-11,,,9.999,1.11,-0.6,0.0,0.0,0.0,0,444.9,126.88,1.17e-11,1.0300000000000001e-11,27.329,,0.96,1.3,1.1,-0.68,-0.098,0.166,0,570693.0,13383.76,5.35e-09,4.9299999999999994e-11,20.678,,0.01,1.97,108.7,-0.016,0.063,0.363,0,818782.6,15512.54,1.18e-08,5.2200000000000005e-11,19.819000000000003,,0.005,0.97,226.3,-0.009000000000000001,0.02,0.40399999999999997,0,4904,0,0,0,0,1,1,1,1,1,1,1,1,4,0.32927048283958943
2917,23.44454641210934,30.725335253099928,6488.3,12970.93,185211.1,4135.73,2.38e-10,3.69e-12,24.061,24.668000000000003,0.017,1.67,64.4,-0.1,0.125,0.028999999999999998,2,917342.4,6089.93,2.3399999999999998e-09,1.2900000000000002e-11,21.579,21.598000000000003,0.006,1.44,181.6,-0.042,0.026000000000000002,0.019,2,116.5,17.95,1.02e-11,5.520000000000001e-11,27.48,,5.882000000000001,1.76,0.2,-0.289,-0.182,0.003,2,188.0,134.05,4.940000000000001e-12,1.0900000000000001e-11,28.266,,2.405,1.51,0.5,0.546,5.954,0.075,0,501665.1,12286.77,4.7100000000000005e-09,4.1600000000000004e-11,20.818,,0.01,1.89,113.1,-0.018000000000000002,0.035,0.16699999999999998,0,794149.9,14074.25,1.1499999999999999e-08,4.39e-11,19.852,,0.004,0.79,261.3,-0.01,0.027999999999999997,0.098,0,4909,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3179577721922702
2918,23.44754477366648,30.71011529583532,5958.33,11484.45,241308.9,4263.58,3.09e-10,3.36e-12,23.774,24.361,0.012,1.36,92.1,0.006,0.022000000000000002,0.055,0,1060000.0,6382.08,2.7e-09,1.0300000000000001e-11,21.42,21.436,0.004,0.99,263.8,-0.01,0.006999999999999999,0.038,0,-227.6,38.2,-1.9e-11,2.1100000000000003e-11,,,9.999,1.3,-0.9,0.39299999999999996,-0.147,0.034,2,820.7,133.03,2.1600000000000002e-11,8.75e-12,26.665,,0.44,1.43,2.5,0.096,0.08800000000000001,0.081,0,532782.6,13840.4,5e-09,2.36e-11,20.753,,0.005,0.96,212.2,-0.003,0.024,0.21600000000000003,0,821290.3,15698.34,1.1899999999999999e-08,4.8300000000000004e-11,19.815,,0.004,0.51,245.2,0.005,0.016,0.145,2,4913,0,0,0,0,1,1,1,1,1,1,1,1,4,0.3601518426104299
2919,23.430502333576584,30.720170596672446,7612.04,12236.52,111534.4,3329.53,1.44e-10,1.5400000000000001e-12,24.607,25.28,0.012,1.26,93.1,-0.057,0.049,0.195,0,1010000.0,5299.88,2.58e-09,7.099999999999999e-12,21.47,21.511,0.003,1.1,363.7,-0.021,0.011000000000000001,0.096,2,504.7,24.05,4.1600000000000004e-11,3e-11,25.951999999999998,,0.784,1.37,1.4,0.935,1.652,0.158,2,961.1,72.34,2.5500000000000002e-11,1.7e-11,26.482,,0.721,1.81,1.5,-0.021,-0.7090000000000001,0.08900000000000001,0,739069.9,10873.68,6.93e-09,2.77e-11,20.397000000000002,,0.004,1.0,250.2,-0.019,0.002,0.268,0,1250000.0,12654.02,1.8e-08,5.81e-11,19.361,,0.004,0.61,310.2,0.01,-0.001,0.21600000000000003,0,4919,0,0,0,0,1,1,1,1,1,1,1,1,4,0.27136767287901015
2920,23.43170275514775,30.712638843788014,7374.4,11496.56,115823.1,4135.21,1.49e-10,1.9900000000000002e-12,24.568,25.230999999999998,0.015,1.26,74.7,0.018000000000000002,0.037000000000000005,0.087,2,920884.4,6349.89,2.35e-09,7.69e-12,21.573,21.609,0.004,1.04,305.5,0.012,-0.001,0.037000000000000005,0,-244.0,52.05,-2.0000000000000002e-11,2.3700000000000003e-11,,,9.999,0.91,-0.8,8.14,2.245,0.643,0,-335.9,99.37,-8.8e-12,9.400000000000001e-12,,,9.999,1.29,-0.9,0.0,0.0,0.0,0,561838.9,13877.71,5.27e-09,2.31e-11,20.695,,0.005,0.63,227.9,-0.0,0.013000000000000001,0.171,0,932423.1,15783.86,1.35e-08,5e-11,19.677,,0.004,0.85,269.3,0.016,-0.001,0.11699999999999999,0,4921,0,0,0,0,1,1,1,1,1,1,1,1,4,0.33573990308317453
